customer_id,num_products,service_bundle,has_credit_card
15777033,2,Dual service,1
15777045,1,Core service,1
15777046,1,Core service,1
15777054,1,Core service,1
15777060,1,Starter service,1
15777067,1,Core service,0
15777076,2,Dual service,1
15777122,2,Dual service,1
15777179,2,Dual service,0
15777211,1,Core service,1
15777217,2,Dual service,1
15777315,2,Dual service,0
15777352,1,Core service,1
15777436,2,Dual service,1
15777452,1,Core service,0
15777459,2,Dual service,1
15777504,1,Starter service,1
15777553,1,Core service,1
15777576,1,Core service,0
15777586,2,Dual service,1
15777599,2,Dual service,1
15777614,2,Dual service,1
15777616,1,Core service,1
15777639,2,Dual service,0
15777708,2,Dual service,1
15777743,1,Core service,1
15777759,1,Core service,1
15777772,1,Core service,1
15777784,1,Core service,0
15777797,1,Core service,1
15777826,1,Core service,1
15777830,2,Dual service,0
15777855,2,Dual service,0
15777873,1,Starter service,0
15777892,1,Core service,1
15777893,2,Dual service,1
15777896,1,Core service,0
15777901,1,Core service,1
15777904,2,Dual service,1
15777907,1,Starter service,1
15777922,2,Dual service,1
15777923,2,Dual service,0
15777958,2,Dual service,1
15777994,2,Dual service,1
15778005,1,Core service,1
15778025,2,Dual service,0
15778049,1,Core service,0
15778089,2,Dual service,0
15778135,1,Starter service,1
15778142,2,Dual service,1
15778149,2,Dual service,1
15778154,1,Core service,0
15778155,1,Core service,1
15778157,2,Dual service,1
15778190,1,Core service,1
15778192,2,Dual service,1
15778219,1,Starter service,1
15778287,2,Dual service,1
15778290,1,Core service,1
15778304,1,Core service,1
15778320,1,Core service,0
15778345,1,Core service,1
15778368,1,Core service,1
15778395,2,Dual service,1
15778410,1,Starter service,0
15778418,1,Core service,1
15778463,1,Core service,1
15778481,1,Core service,1
15778489,2,Dual service,1
15778515,1,Core service,0
15778526,2,Dual service,0
15778589,2,Dual service,1
15778604,2,Dual service,0
15778694,2,Dual service,1
15778696,1,Core service,1
15778752,2,Dual service,1
15778830,2,Dual service,1
15778838,1,Core service,1
15778861,1,Core service,0
15778884,2,Dual service,1
15778897,2,Dual service,1
15778915,2,Dual service,0
15778934,2,Dual service,0
15778936,1,Core service,1
15778947,2,Dual service,1
15778959,2,Dual service,0
15778975,3,Premium bundle,1
15779052,2,Dual service,1
15779059,2,Dual service,1
15779064,2,Dual service,1
15779103,2,Dual service,1
15779174,2,Dual service,1
15779176,3,Premium bundle,0
15779182,1,Core service,0
15779207,2,Dual service,1
15779247,1,Core service,1
15779267,2,Dual service,1
15779390,1,Core service,1
15779414,1,Core service,1
15779423,2,Dual service,1
15779481,2,Dual service,1
15779492,1,Core service,0
15779496,2,Dual service,0
15779497,1,Core service,1
15779522,2,Dual service,1
15779529,2,Dual service,1
15779581,2,Dual service,0
15779586,2,Dual service,1
15779620,1,Starter service,0
15779627,1,Core service,1
15779659,1,Starter service,0
15779711,2,Dual service,0
15779738,1,Starter service,1
15779743,2,Dual service,1
15779744,1,Core service,1
15779809,1,Core service,0
15779862,1,Core service,0
15779886,2,Dual service,0
15779904,2,Dual service,1
15779913,2,Dual service,1
15779915,1,Starter service,1
15779947,3,Premium bundle,1
15779973,1,Core service,1
15779985,2,Dual service,1
15780038,1,Core service,1
15780056,1,Starter service,1
15780088,1,Core service,1
15780124,1,Core service,0
15780128,2,Dual service,1
15780140,2,Dual service,1
15780142,1,Core service,1
15780144,2,Dual service,1
15780212,1,Core service,0
15780215,2,Dual service,1
15780220,1,Starter service,1
15780254,1,Starter service,0
15780256,2,Dual service,1
15780359,1,Core service,1
15780362,2,Dual service,1
15780386,1,Core service,1
15780409,2,Dual service,1
15780411,2,Dual service,0
15780432,2,Dual service,0
15780492,2,Dual service,1
15780498,1,Core service,1
15780514,1,Core service,1
15780561,2,Dual service,0
15780572,2,Dual service,1
15780628,2,Dual service,0
15780650,1,Starter service,1
15780654,2,Dual service,0
15780677,2,Dual service,1
15780716,2,Dual service,1
15780746,2,Dual service,1
15780770,1,Core service,1
15780779,2,Dual service,1
15780804,1,Core service,0
15780805,2,Dual service,1
15780835,1,Core service,1
15780846,2,Dual service,0
15780870,1,Core service,1
15780909,1,Core service,0
15780925,2,Dual service,1
15780954,2,Dual service,1
15780961,2,Dual service,1
15780966,2,Dual service,0
15780989,1,Core service,1
15781034,2,Dual service,0
15781127,1,Core service,1
15781129,2,Dual service,1
15781210,2,Dual service,0
15781234,1,Core service,1
15781272,3,Premium bundle,1
15781298,1,Core service,0
15781307,2,Dual service,1
15781326,1,Core service,0
15781347,2,Dual service,1
15781409,1,Starter service,1
15781451,2,Dual service,0
15781465,1,Core service,1
15781495,2,Dual service,1
15781505,2,Dual service,1
15781530,2,Dual service,1
15781534,1,Core service,0
15781553,1,Core service,1
15781574,1,Core service,1
15781586,1,Core service,1
15781589,2,Dual service,0
15781598,1,Core service,0
15781619,1,Starter service,1
15781665,1,Starter service,0
15781678,2,Dual service,1
15781689,2,Dual service,1
15781702,2,Dual service,0
15781710,2,Dual service,1
15781777,1,Core service,0
15781802,1,Core service,1
15781875,2,Dual service,1
15781884,2,Dual service,0
15781903,2,Dual service,1
15781914,2,Dual service,1
15781975,1,Starter service,0
15781987,1,Core service,1
15781989,1,Core service,1
15782089,1,Starter service,1
15782096,1,Starter service,1
15782100,1,Core service,0
15782121,2,Dual service,1
15782144,2,Dual service,1
15782159,2,Dual service,1
15782181,1,Core service,1
15782210,1,Starter service,1
15782219,2,Dual service,1
15782231,2,Dual service,1
15782236,2,Dual service,0
15782247,3,Premium bundle,1
15782311,2,Dual service,1
15782360,1,Core service,1
15782364,1,Core service,0
15782390,1,Starter service,1
15782404,1,Core service,0
15782418,1,Core service,1
15782454,1,Starter service,1
15782456,2,Dual service,0
15782468,2,Dual service,1
15782475,2,Dual service,1
15782530,1,Core service,1
15782531,2,Dual service,1
15782550,1,Core service,1
15782569,1,Starter service,0
15782574,2,Dual service,0
15782591,1,Core service,1
15782608,2,Dual service,0
15782630,1,Core service,0
15782641,1,Core service,1
15782659,1,Starter service,1
15782688,1,Core service,1
15782735,1,Starter service,0
15782736,1,Core service,0
15782758,1,Core service,1
15782778,2,Dual service,0
15782802,1,Core service,1
15782806,2,Dual service,1
15782875,2,Dual service,1
15782879,2,Dual service,1
15782899,1,Core service,0
15782939,1,Core service,1
15782941,2,Dual service,1
15782993,2,Dual service,1
15783007,1,Core service,1
15783019,3,Premium bundle,1
15783025,2,Dual service,1
15783026,1,Starter service,1
15783029,2,Dual service,1
15783030,1,Starter service,1
15783083,2,Dual service,1
15783097,1,Core service,1
15783225,1,Starter service,1
15783276,2,Dual service,1
15783305,1,Core service,1
15783338,1,Core service,1
15783349,1,Core service,1
15783398,1,Core service,1
15783444,1,Core service,0
15783463,2,Dual service,1
15783477,1,Core service,0
15783501,2,Dual service,1
15783522,1,Core service,1
15783526,1,Core service,1
15783541,2,Dual service,0
15783589,2,Dual service,0
15783615,4,Premium bundle,1
15783629,2,Dual service,0
15783659,1,Core service,1
15783691,1,Core service,1
15783752,1,Core service,1
15783816,2,Dual service,0
15783859,1,Core service,1
15783865,1,Core service,1
15783875,2,Dual service,1
15783882,2,Dual service,0
15783883,1,Core service,1
15783955,2,Dual service,1
15783958,2,Dual service,0
15784000,1,Core service,0
15784010,1,Core service,1
15784042,1,Core service,1
15784092,1,Core service,1
15784097,2,Dual service,1
15784099,1,Core service,1
15784124,1,Core service,1
15784130,1,Core service,1
15784148,2,Dual service,0
15784161,1,Core service,0
15784180,1,Core service,1
15784209,1,Starter service,1
15784218,2,Dual service,1
15784280,2,Dual service,0
15784286,1,Core service,1
15784301,2,Dual service,1
15784320,1,Core service,1
15784323,2,Dual service,0
15784361,1,Core service,1
15784445,1,Core service,0
15784491,1,Starter service,0
15784526,1,Core service,0
15784594,2,Dual service,1
15784597,1,Core service,1
15784676,2,Dual service,1
15784687,1,Core service,0
15784700,1,Core service,1
15784736,1,Core service,1
15784761,3,Premium bundle,0
15784844,1,Core service,1
15784890,2,Dual service,1
15784918,2,Dual service,0
15784923,1,Core service,1
15784958,4,Premium bundle,1
15785024,1,Core service,1
15785042,1,Core service,0
15785078,1,Starter service,1
15785167,2,Dual service,0
15785170,1,Core service,0
15785183,2,Dual service,1
15785290,1,Starter service,1
15785326,2,Dual service,1
15785339,2,Dual service,0
15785342,2,Dual service,0
15785350,1,Core service,1
15785352,1,Core service,0
15785358,1,Core service,1
15785367,1,Starter service,0
15785373,1,Core service,1
15785385,2,Dual service,1
15785406,1,Core service,0
15785485,1,Core service,0
15785488,2,Dual service,1
15785490,1,Core service,1
15785519,1,Core service,1
15785542,2,Dual service,0
15785547,2,Dual service,1
15785559,1,Core service,1
15785576,1,Core service,1
15785611,1,Core service,1
15785654,2,Dual service,1
15785705,1,Core service,1
15785782,1,Starter service,1
15785798,2,Dual service,0
15785815,2,Dual service,1
15785819,2,Dual service,1
15785831,1,Core service,1
15785865,2,Dual service,1
15785869,2,Dual service,1
15785899,1,Core service,1
15785920,2,Dual service,1
15785975,2,Dual service,0
15785980,2,Dual service,1
15786014,2,Dual service,1
15786035,2,Dual service,1
15786042,2,Dual service,1
15786063,2,Dual service,1
15786078,2,Dual service,1
15786153,2,Dual service,1
15786167,2,Dual service,1
15786170,1,Core service,0
15786196,3,Premium bundle,1
15786199,1,Core service,1
15786200,2,Dual service,1
15786215,2,Dual service,1
15786237,2,Dual service,1
15786249,2,Dual service,1
15786308,2,Dual service,0
15786389,2,Dual service,1
15786392,1,Core service,0
15786418,1,Starter service,0
15786433,2,Dual service,1
15786454,1,Starter service,1
15786463,2,Dual service,0
15786469,2,Dual service,1
15786539,2,Dual service,1
15786617,1,Core service,1
15786643,2,Dual service,1
15786680,2,Dual service,1
15786717,2,Dual service,0
15786739,1,Core service,1
15786789,2,Dual service,1
15786800,1,Core service,0
15786852,2,Dual service,1
15786905,2,Dual service,0
15786993,2,Dual service,0
15787014,1,Core service,1
15787026,2,Dual service,1
15787035,2,Dual service,1
15787051,1,Core service,1
15787071,2,Dual service,0
15787151,2,Dual service,1
15787155,1,Starter service,0
15787161,1,Core service,1
15787168,1,Core service,1
15787174,2,Dual service,0
15787189,3,Premium bundle,0
15787196,2,Dual service,1
15787204,1,Core service,0
15787222,2,Dual service,1
15787229,2,Dual service,1
15787255,3,Premium bundle,1
15787258,2,Dual service,1
15787318,1,Core service,1
15787322,1,Starter service,1
15787459,1,Core service,0
15787470,1,Core service,0
15787529,1,Starter service,1
15787550,2,Dual service,1
15787597,2,Dual service,1
15787602,2,Dual service,1
15787619,1,Core service,0
15787655,2,Dual service,1
15787693,1,Core service,1
15787699,1,Core service,1
15787710,2,Dual service,1
15787756,2,Dual service,1
15787772,1,Core service,0
15787825,1,Core service,1
15787830,1,Core service,1
15787835,2,Dual service,1
15787848,2,Dual service,0
15787884,2,Dual service,1
15787907,3,Premium bundle,1
15788022,2,Dual service,0
15788025,2,Dual service,1
15788068,3,Premium bundle,1
15788118,2,Dual service,1
15788126,1,Core service,1
15788131,1,Starter service,1
15788151,2,Dual service,1
15788183,2,Dual service,1
15788189,1,Core service,1
15788215,1,Core service,0
15788218,2,Dual service,1
15788224,1,Core service,0
15788291,1,Core service,1
15788367,1,Core service,1
15788442,1,Core service,0
15788448,1,Core service,0
15788480,1,Core service,0
15788483,1,Starter service,1
15788494,1,Core service,1
15788535,1,Starter service,1
15788536,2,Dual service,0
15788539,1,Core service,1
15788556,1,Core service,1
15788634,1,Core service,0
15788659,2,Dual service,1
15788676,2,Dual service,1
15788683,1,Core service,1
15788686,2,Dual service,1
15788723,2,Dual service,1
15788775,2,Dual service,1
15788776,3,Premium bundle,1
15788920,2,Dual service,1
15788930,1,Core service,1
15788946,1,Core service,0
15789014,1,Core service,1
15789055,1,Core service,1
15789095,2,Dual service,0
15789097,2,Dual service,0
15789109,1,Starter service,1
15789158,2,Dual service,1
15789201,1,Core service,1
15789313,2,Dual service,1
15789339,1,Core service,0
15789371,2,Dual service,1
15789379,1,Core service,1
15789413,2,Dual service,1
15789425,2,Dual service,1
15789432,2,Dual service,1
15789484,2,Dual service,1
15789498,2,Dual service,0
15789546,2,Dual service,1
15789548,2,Dual service,1
15789557,1,Core service,1
15789560,1,Core service,1
15789563,1,Core service,1
15789582,1,Starter service,1
15789611,1,Core service,0
15789669,2,Dual service,1
15789714,1,Core service,1
15789753,1,Core service,0
15789815,2,Dual service,1
15789863,2,Dual service,1
15789865,1,Core service,0
15789874,2,Dual service,0
15789924,1,Starter service,1
15789936,2,Dual service,1
15789941,1,Core service,0
15789955,2,Dual service,0
15789974,1,Core service,0
15790019,1,Core service,1
15790067,1,Core service,0
15790093,2,Dual service,1
15790113,1,Core service,1
15790204,1,Starter service,1
15790235,2,Dual service,1
15790247,2,Dual service,1
15790254,1,Core service,1
15790267,1,Core service,0
15790282,2,Dual service,1
15790299,3,Premium bundle,1
15790314,2,Dual service,0
15790322,1,Core service,1
15790324,1,Core service,1
15790336,2,Dual service,1
15790355,2,Dual service,0
15790379,1,Core service,1
15790412,2,Dual service,1
15790442,2,Dual service,1
15790448,1,Core service,1
15790455,1,Starter service,0
15790489,1,Core service,0
15790497,2,Dual service,0
15790564,2,Dual service,1
15790594,2,Dual service,0
15790596,1,Core service,1
15790599,2,Dual service,1
15790630,1,Starter service,0
15790658,1,Core service,1
15790659,2,Dual service,0
15790678,1,Core service,1
15790683,2,Dual service,0
15790689,1,Core service,1
15790717,2,Dual service,1
15790744,2,Dual service,1
15790750,1,Core service,0
15790757,2,Dual service,0
15790763,2,Dual service,1
15790782,1,Core service,0
15790809,1,Core service,1
15790810,1,Core service,1
15790829,2,Dual service,1
15790846,1,Core service,1
15790935,2,Dual service,0
15790958,2,Dual service,1
15791006,1,Core service,1
15791030,2,Dual service,1
15791040,2,Dual service,1
15791045,1,Core service,0
15791053,1,Core service,1
15791102,3,Premium bundle,1
15791111,2,Dual service,1
15791114,1,Core service,1
15791131,1,Core service,1
15791172,1,Core service,1
15791174,1,Core service,0
15791191,1,Core service,1
15791216,1,Core service,1
15791268,1,Core service,0
15791279,1,Core service,1
15791302,2,Dual service,1
15791304,1,Core service,1
15791316,2,Dual service,1
15791321,1,Starter service,1
15791326,1,Starter service,0
15791342,1,Core service,1
15791373,1,Core service,0
15791452,2,Dual service,1
15791501,2,Dual service,1
15791513,1,Core service,1
15791533,1,Core service,1
15791535,1,Core service,0
15791550,2,Dual service,0
15791674,2,Dual service,0
15791700,4,Premium bundle,1
15791743,1,Core service,1
15791767,2,Dual service,1
15791769,1,Core service,1
15791780,3,Premium bundle,0
15791836,2,Dual service,1
15791842,1,Core service,1
15791851,1,Core service,1
15791867,1,Core service,0
15791877,2,Dual service,1
15791925,1,Core service,0
15791944,3,Premium bundle,1
15791958,2,Dual service,1
15791972,2,Dual service,0
15791988,2,Dual service,1
15791991,1,Starter service,0
15792004,2,Dual service,1
15792008,2,Dual service,0
15792029,2,Dual service,1
15792064,1,Core service,1
15792077,2,Dual service,1
15792102,1,Core service,0
15792107,1,Starter service,1
15792151,2,Dual service,1
15792176,1,Core service,1
15792180,2,Dual service,1
15792222,2,Dual service,0
15792228,1,Core service,1
15792232,2,Dual service,0
15792250,1,Core service,1
15792305,3,Premium bundle,0
15792328,1,Starter service,1
15792329,2,Dual service,1
15792360,2,Dual service,1
15792365,2,Dual service,0
