customer_id,tenure_years,contract_type,is_active_member
15795290,2,Month-to-month,0
15795298,9,Two year,1
15795370,6,One year,0
15795429,7,Two year,1
15795458,2,Month-to-month,1
15795488,2,Month-to-month,0
15795511,4,One year,0
15795519,3,One year,0
15795527,2,Month-to-month,0
15795540,2,Month-to-month,1
15795564,5,One year,1
15795571,0,Month-to-month,1
15795586,1,Month-to-month,0
15795640,1,Month-to-month,0
15795690,3,One year,1
15795737,3,One year,1
15795738,4,One year,1
15795747,7,Two year,1
15795759,1,Month-to-month,0
15795878,3,One year,1
15795881,8,Two year,1
15795895,1,Month-to-month,0
15795933,3,One year,1
15795936,3,One year,0
15795954,2,Month-to-month,0
15795963,7,Two year,1
15795990,10,Two year,1
15796015,3,One year,1
15796071,7,Two year,0
15796074,2,Month-to-month,0
15796111,8,Two year,1
15796114,7,Two year,0
15796115,4,One year,0
15796167,7,Two year,0
15796179,8,Two year,0
15796218,1,Month-to-month,1
15796230,2,Month-to-month,1
15796231,1,Month-to-month,1
15796313,4,One year,0
15796334,10,Two year,0
15796336,9,Two year,0
15796343,2,Month-to-month,0
15796351,1,Month-to-month,1
15796370,5,One year,1
15796413,6,One year,0
15796434,5,One year,1
15796480,2,Month-to-month,1
15796496,8,Two year,0
15796505,1,Month-to-month,1
15796569,10,Two year,1
15796612,1,Month-to-month,0
15796617,2,Month-to-month,0
15796721,3,One year,1
15796764,3,One year,1
15796787,0,Month-to-month,0
15796790,8,Two year,0
15796813,3,One year,0
15796834,7,Two year,1
15796838,4,One year,1
15796910,7,Two year,0
15796957,9,Two year,1
15796958,7,Two year,0
15796969,4,One year,1
15796993,1,Month-to-month,0
15797010,2,Month-to-month,0
15797065,0,Month-to-month,1
15797081,9,Two year,1
15797113,4,One year,0
15797149,4,One year,1
15797160,8,Two year,1
15797165,9,Two year,0
15797190,7,Two year,0
15797194,10,Two year,0
15797197,6,One year,0
15797204,3,One year,1
15797219,10,Two year,0
15797227,8,Two year,1
15797246,2,Month-to-month,0
15797276,4,One year,0
15797293,3,One year,0
15797329,4,One year,0
15797381,3,One year,1
15797389,9,Two year,1
15797475,3,One year,0
15797502,2,Month-to-month,1
15797595,9,Two year,1
15797627,0,Month-to-month,1
15797665,7,Two year,0
15797686,8,Two year,1
15797692,7,Two year,0
15797710,4,One year,1
15797733,10,Two year,0
15797736,4,One year,1
15797748,5,One year,1
15797751,5,One year,1
15797760,3,One year,0
15797767,6,One year,1
15797787,1,Month-to-month,0
15797822,2,Month-to-month,1
15797900,9,Two year,0
15797905,7,Two year,0
15797910,2,Month-to-month,1
15797919,2,Month-to-month,0
15797960,0,Month-to-month,0
15797964,1,Month-to-month,1
15798024,8,Two year,1
15798053,9,Two year,0
15798084,0,Month-to-month,0
15798200,2,Month-to-month,1
15798256,1,Month-to-month,0
15798310,2,Month-to-month,1
15798341,8,Two year,1
15798348,6,One year,1
15798385,3,One year,1
15798398,4,One year,0
15798424,1,Month-to-month,1
15798429,8,Two year,1
15798439,2,Month-to-month,1
15798470,1,Month-to-month,0
15798521,3,One year,0
15798532,9,Two year,1
15798605,1,Month-to-month,1
15798615,9,Two year,0
15798659,3,One year,0
15798666,6,One year,1
15798709,3,One year,1
15798737,8,Two year,0
15798749,3,One year,0
15798824,0,Month-to-month,0
15798834,7,Two year,0
15798844,7,Two year,0
15798850,7,Two year,0
15798885,4,One year,1
15798888,1,Month-to-month,1
15798895,6,One year,0
15798906,5,One year,1
15798943,8,Two year,0
15798960,2,Month-to-month,1
15798964,3,One year,0
15798975,4,One year,0
15799031,3,One year,0
15799042,7,Two year,1
15799128,9,Two year,1
15799156,8,Two year,0
15799186,4,One year,0
15799211,8,Two year,1
15799217,7,Two year,0
15799300,0,Month-to-month,0
15799350,0,Month-to-month,1
15799357,5,One year,0
15799358,6,One year,1
15799384,8,Two year,0
15799422,8,Two year,1
15799435,1,Month-to-month,0
15799468,3,One year,0
15799479,9,Two year,1
15799480,0,Month-to-month,1
15799494,3,One year,1
15799515,8,Two year,0
15799534,5,One year,1
15799600,1,Month-to-month,1
15799626,4,One year,1
15799631,10,Two year,1
15799635,2,Month-to-month,0
15799641,2,Month-to-month,0
15799652,0,Month-to-month,0
15799653,7,Two year,1
15799710,7,Two year,1
15799720,8,Two year,1
15799785,4,One year,1
15799790,9,Two year,1
15799811,10,Two year,0
15799815,4,One year,1
15799825,8,Two year,1
15799859,4,One year,0
15799910,2,Month-to-month,0
15799924,1,Month-to-month,0
15799925,6,One year,1
15799932,10,Two year,1
15799964,7,Two year,0
15799966,9,Two year,0
15799998,8,Two year,0
15800031,3,One year,1
15800049,5,One year,1
15800061,3,One year,0
15800062,8,Two year,0
15800068,6,One year,1
15800083,8,Two year,1
15800116,4,One year,1
15800215,3,One year,1
15800228,4,One year,1
15800229,7,Two year,1
15800233,5,One year,0
15800251,10,Two year,0
15800268,6,One year,1
15800287,2,Month-to-month,0
15800295,9,Two year,0
15800326,6,One year,0
15800366,5,One year,1
15800412,9,Two year,1
15800434,10,Two year,0
15800440,1,Month-to-month,1
15800482,7,Two year,1
15800514,2,Month-to-month,0
15800515,5,One year,0
15800517,5,One year,1
15800524,3,One year,0
15800554,1,Month-to-month,1
15800583,8,Two year,0
15800620,9,Two year,0
15800688,7,Two year,0
15800703,5,One year,1
15800736,4,One year,1
15800746,7,Two year,1
15800773,9,Two year,1
15800784,4,One year,1
15800793,4,One year,0
15800805,7,Two year,1
15800806,7,Two year,1
15800811,3,One year,1
15800814,2,Month-to-month,0
15800845,8,Two year,1
15800856,3,One year,1
15800890,6,One year,1
15800961,1,Month-to-month,1
15801062,4,One year,1
15801072,7,Two year,0
15801125,1,Month-to-month,0
15801152,1,Month-to-month,0
15801169,9,Two year,0
15801188,6,One year,1
15801218,8,Two year,1
15801247,10,Two year,0
15801256,7,Two year,1
15801265,0,Month-to-month,0
15801277,2,Month-to-month,1
15801293,1,Month-to-month,1
15801296,7,Two year,0
15801316,8,Two year,1
15801336,8,Two year,1
15801351,3,One year,0
15801395,10,Two year,0
15801411,4,One year,0
15801414,2,Month-to-month,0
15801417,4,One year,1
15801431,9,Two year,1
15801436,4,One year,0
15801441,2,Month-to-month,1
15801462,8,Two year,1
15801466,2,Month-to-month,0
15801473,2,Month-to-month,0
15801488,3,One year,1
15801548,7,Two year,1
15801559,9,Two year,1
15801605,0,Month-to-month,1
15801630,6,One year,0
15801658,6,One year,1
15801699,5,One year,1
15801701,9,Two year,1
15801767,8,Two year,0
15801788,6,One year,0
15801817,7,Two year,1
15801821,1,Month-to-month,0
15801832,1,Month-to-month,1
15801863,2,Month-to-month,1
15801904,0,Month-to-month,0
15801915,6,One year,0
15801920,5,One year,0
15801924,8,Two year,0
15801934,8,Two year,1
15801942,8,Two year,1
15801994,9,Two year,0
15802009,6,One year,1
15802060,10,Two year,0
15802071,1,Month-to-month,1
15802088,10,Two year,1
15802106,8,Two year,0
15802118,7,Two year,1
15802207,4,One year,1
15802220,6,One year,0
15802256,7,Two year,0
15802274,7,Two year,0
15802351,6,One year,1
15802362,0,Month-to-month,1
15802368,6,One year,1
15802381,5,One year,1
15802390,2,Month-to-month,1
15802466,7,Two year,1
15802478,6,One year,1
15802483,6,One year,1
15802486,3,One year,1
15802501,5,One year,0
15802560,6,One year,1
15802570,5,One year,1
15802585,8,Two year,1
15802593,7,Two year,1
15802617,7,Two year,0
15802625,7,Two year,1
15802741,7,Two year,0
15802758,4,One year,0
15802809,0,Month-to-month,1
15802823,7,Two year,1
15802857,8,Two year,1
15802869,2,Month-to-month,1
15802909,3,One year,1
15803005,5,One year,1
15803032,9,Two year,0
15803078,1,Month-to-month,0
15803121,5,One year,0
15803136,10,Two year,0
15803202,10,Two year,1
15803337,9,Two year,0
15803352,3,One year,1
15803365,2,Month-to-month,1
15803378,8,Two year,1
15803406,1,Month-to-month,1
15803415,3,One year,0
15803456,9,Two year,0
15803457,5,One year,0
15803479,1,Month-to-month,1
15803526,3,One year,1
15803538,1,Month-to-month,0
15803633,1,Month-to-month,0
15803654,2,Month-to-month,1
15803681,4,One year,1
15803682,10,Two year,1
15803685,10,Two year,1
15803689,1,Month-to-month,0
15803716,3,One year,1
15803749,4,One year,1
15803750,3,One year,1
15803764,7,Two year,0
15803790,2,Month-to-month,1
15803801,4,One year,0
15803804,5,One year,0
15803840,9,Two year,0
15803842,3,One year,1
15803886,6,One year,1
15803908,9,Two year,1
15803941,10,Two year,0
15803947,6,One year,0
15803965,3,One year,1
15803976,10,Two year,0
15804002,1,Month-to-month,1
15804009,8,Two year,1
15804017,4,One year,0
15804038,9,Two year,1
15804052,6,One year,1
15804064,2,Month-to-month,1
15804072,5,One year,0
15804075,3,One year,0
15804104,9,Two year,1
15804131,7,Two year,0
15804142,3,One year,0
15804150,3,One year,1
15804201,4,One year,1
15804211,3,One year,1
15804235,2,Month-to-month,1
15804256,8,Two year,1
15804295,2,Month-to-month,1
15804357,3,One year,1
15804394,8,Two year,0
15804516,2,Month-to-month,0
15804586,6,One year,0
15804602,6,One year,0
15804610,1,Month-to-month,1
15804709,5,One year,0
15804721,0,Month-to-month,0
15804771,4,One year,1
15804787,5,One year,1
15804797,3,One year,1
15804814,4,One year,0
15804822,4,One year,0
15804853,0,Month-to-month,0
15804862,6,One year,0
15804864,5,One year,1
15804919,1,Month-to-month,1
15804937,3,One year,0
15804950,7,Two year,1
15804962,1,Month-to-month,1
15805025,7,Two year,1
15805062,1,Month-to-month,1
15805104,6,One year,1
15805112,7,Two year,0
15805151,2,Month-to-month,1
15805162,0,Month-to-month,1
15805212,1,Month-to-month,1
15805254,10,Two year,1
15805260,2,Month-to-month,0
15805261,8,Two year,1
15805303,1,Month-to-month,0
15805312,7,Two year,1
15805413,6,One year,0
15805429,3,One year,1
15805449,4,One year,0
15805463,2,Month-to-month,1
15805523,1,Month-to-month,1
15805565,7,Two year,0
15805627,2,Month-to-month,1
15805637,9,Two year,0
15805671,0,Month-to-month,1
15805676,4,One year,0
15805681,9,Two year,1
15805690,7,Two year,0
15805704,2,Month-to-month,1
15805764,10,Two year,1
15805769,4,One year,0
15805884,9,Two year,0
15805909,8,Two year,0
15805955,10,Two year,1
15806027,9,Two year,0
15806049,5,One year,0
15806081,2,Month-to-month,0
15806132,4,One year,1
15806134,9,Two year,0
15806184,4,One year,1
15806210,5,One year,1
15806230,2,Month-to-month,1
15806249,4,One year,1
15806256,2,Month-to-month,0
15806284,1,Month-to-month,1
15806307,3,One year,1
15806318,2,Month-to-month,0
15806327,3,One year,0
15806332,5,One year,1
15806360,6,One year,1
15806389,1,Month-to-month,1
15806403,9,Two year,0
15806407,4,One year,0
15806420,9,Two year,0
15806438,2,Month-to-month,0
15806447,0,Month-to-month,1
15806455,7,Two year,1
15806467,1,Month-to-month,0
15806486,0,Month-to-month,0
15806511,10,Two year,1
15806546,4,One year,0
15806570,4,One year,0
15806688,8,Two year,1
15806709,6,One year,0
15806771,0,Month-to-month,0
15806796,10,Two year,1
15806808,8,Two year,0
15806822,0,Month-to-month,0
15806837,4,One year,0
15806880,6,One year,1
15806901,2,Month-to-month,1
15806913,2,Month-to-month,1
15806918,5,One year,1
15806922,4,One year,1
15806926,2,Month-to-month,1
15806929,5,One year,1
15806941,7,Two year,1
15806945,9,Two year,0
15806956,1,Month-to-month,0
15806964,0,Month-to-month,1
15806967,7,Two year,1
15806983,3,One year,0
15807003,10,Two year,0
15807008,6,One year,0
15807045,3,One year,0
15807107,3,One year,0
15807120,3,One year,0
15807163,10,Two year,0
15807167,1,Month-to-month,1
15807194,5,One year,0
15807221,1,Month-to-month,0
15807239,7,Two year,0
15807245,1,Month-to-month,0
15807269,2,Month-to-month,0
15807294,2,Month-to-month,1
15807305,2,Month-to-month,0
15807312,5,One year,1
15807335,4,One year,1
15807340,4,One year,0
15807432,2,Month-to-month,1
15807433,9,Two year,1
15807457,1,Month-to-month,0
15807473,1,Month-to-month,1
15807481,1,Month-to-month,1
15807524,4,One year,0
15807525,2,Month-to-month,0
15807546,2,Month-to-month,1
15807555,2,Month-to-month,0
15807563,5,One year,0
15807568,2,Month-to-month,0
15807593,7,Two year,0
15807595,7,Two year,0
15807609,3,One year,0
15807663,8,Two year,0
15807709,9,Two year,1
15807728,1,Month-to-month,1
15807768,1,Month-to-month,1
15807837,6,One year,1
15807889,5,One year,0
15807900,7,Two year,1
15807909,9,Two year,0
15807923,10,Two year,0
15807961,4,One year,0
15807989,8,Two year,1
15807993,0,Month-to-month,0
15808017,1,Month-to-month,1
15808023,9,Two year,1
15808044,9,Two year,0
15808175,7,Two year,0
15808182,3,One year,0
15808189,6,One year,1
15808223,1,Month-to-month,1
15808228,6,One year,1
15808283,4,One year,0
15808326,9,Two year,1
15808334,1,Month-to-month,1
15808386,7,Two year,0
15808389,7,Two year,1
15808473,1,Month-to-month,1
15808526,3,One year,1
15808544,3,One year,0
15808557,5,One year,1
15808566,2,Month-to-month,1
15808582,6,One year,1
15808621,2,Month-to-month,1
15808662,3,One year,0
15808674,6,One year,1
15808689,4,One year,1
15808760,6,One year,1
15808780,2,Month-to-month,0
15808784,2,Month-to-month,1
15808831,7,Two year,1
15808846,3,One year,1
15808849,7,Two year,1
15808851,9,Two year,1
15808868,3,One year,0
15808905,5,One year,1
15808930,1,Month-to-month,0
15808960,5,One year,0
15808971,9,Two year,1
15809006,7,Two year,0
15809057,6,One year,1
15809087,1,Month-to-month,0
15809100,2,Month-to-month,0
15809124,5,One year,1
15809137,6,One year,0
15809143,9,Two year,1
15809178,9,Two year,0
15809227,2,Month-to-month,1
15809248,10,Two year,0
15809263,5,One year,1
15809265,4,One year,1
15809279,8,Two year,1
15809286,8,Two year,0
15809302,1,Month-to-month,1
15809309,5,One year,1
15809320,0,Month-to-month,0
15809347,9,Two year,0
15809462,3,One year,1
15809509,3,One year,1
15809515,1,Month-to-month,0
15809558,7,Two year,1
15809585,7,Two year,0
15809616,8,Two year,0
15809654,7,Two year,1
15809663,1,Month-to-month,1
15809722,8,Two year,0
15809736,2,Month-to-month,1
15809772,2,Month-to-month,0
15809777,7,Two year,1
15809800,4,One year,0
15809817,10,Two year,0
15809823,2,Month-to-month,0
15809826,2,Month-to-month,0
15809830,8,Two year,1
15809837,6,One year,1
15809838,1,Month-to-month,0
15809847,0,Month-to-month,0
15809872,2,Month-to-month,0
15809901,8,Two year,0
15809906,1,Month-to-month,1
15809909,4,One year,1
15809991,4,One year,1
15809999,3,One year,0
15810010,6,One year,0
15810075,6,One year,1
15810167,7,Two year,1
15810203,6,One year,0
15810218,9,Two year,1
15810227,2,Month-to-month,1
15810347,9,Two year,1
15810385,2,Month-to-month,1
15810390,1,Month-to-month,1
15810418,3,One year,0
15810432,8,Two year,0
15810444,6,One year,0
15810454,4,One year,1
15810457,9,Two year,0
15810460,5,One year,1
15810485,1,Month-to-month,0
15810563,8,Two year,1
15810593,4,One year,1
15810660,4,One year,1
15810711,4,One year,1
15810716,8,Two year,0
15810723,10,Two year,0
15810732,8,Two year,0
15810775,2,Month-to-month,1
15810786,3,One year,1
15810800,0,Month-to-month,1
15810807,9,Two year,0
15810826,6,One year,0
15810829,7,Two year,0
15810834,2,Month-to-month,1
15810839,0,Month-to-month,0
15810845,2,Month-to-month,1
15810864,2,Month-to-month,1
15810878,6,One year,1
15810891,2,Month-to-month,1
15810898,2,Month-to-month,1
15810910,9,Two year,1
15810942,2,Month-to-month,1
15810944,7,Two year,0
15810978,1,Month-to-month,1
15810995,3,One year,1
15811026,5,One year,0
15811032,8,Two year,1
15811036,7,Two year,1
15811127,6,One year,0
15811177,3,One year,0
15811200,2,Month-to-month,0
15811236,6,One year,1
15811261,0,Month-to-month,1
15811290,0,Month-to-month,1
15811314,9,Two year,0
15811327,1,Month-to-month,1
15811343,5,One year,1
15811389,0,Month-to-month,1
15811415,6,One year,1
15811486,8,Two year,1
15811490,5,One year,1
15811565,3,One year,1
15811588,7,Two year,0
15811589,8,Two year,0
15811594,3,One year,1
15811613,8,Two year,0
15811690,2,Month-to-month,0
15811742,7,Two year,0
15811762,6,One year,0
15811773,4,One year,1
15811842,7,Two year,1
15811877,4,One year,0
15811927,3,One year,0
15811947,0,Month-to-month,1
15811958,2,Month-to-month,0
15811970,1,Month-to-month,1
15811978,2,Month-to-month,1
15811985,6,One year,0
15812007,6,One year,1
15812009,4,One year,0
15812040,6,One year,0
15812071,6,One year,1
15812073,7,Two year,1
15812184,1,Month-to-month,0
15812191,4,One year,0
15812197,7,Two year,0
15812198,1,Month-to-month,0
15812210,8,Two year,1
15812230,5,One year,1
15812241,7,Two year,0
15812262,2,Month-to-month,0
15812272,5,One year,1
15812279,5,One year,0
15812324,1,Month-to-month,1
15812338,7,Two year,0
15812351,2,Month-to-month,0
15812356,6,One year,1
15812365,8,Two year,0
15812422,2,Month-to-month,1
15812470,5,One year,1
15812482,3,One year,0
15812497,5,One year,0
15812513,10,Two year,0
15812518,0,Month-to-month,1
15812534,1,Month-to-month,1
15812594,7,Two year,0
15812607,6,One year,1
15812611,5,One year,1
15812616,10,Two year,0
15812628,8,Two year,0
15812647,8,Two year,0
15812706,4,One year,1
15812720,10,Two year,1
15812750,6,One year,1
15812766,6,One year,0
15812767,3,One year,1
15812832,8,Two year,0
15812850,5,One year,1
15812878,2,Month-to-month,1
15812888,3,One year,1
15812893,10,Two year,1
15812917,6,One year,1
15812918,6,One year,0
15812920,5,One year,1
15812945,0,Month-to-month,1
15812982,2,Month-to-month,0
15813022,1,Month-to-month,0
15813034,2,Month-to-month,1
15813067,3,One year,0
15813095,2,Month-to-month,0
15813113,5,One year,0
15813132,4,One year,1
15813140,5,One year,1
15813144,7,Two year,0
15813159,8,Two year,1
15813163,9,Two year,0
15813168,3,One year,1
15813192,6,One year,1
15813283,2,Month-to-month,0
15813303,10,Two year,1
15813327,4,One year,1
15813363,2,Month-to-month,0
15813412,3,One year,0
15813422,4,One year,0
15813439,5,One year,0
15813444,6,One year,0
15813451,8,Two year,1
15813503,8,Two year,0
15813504,1,Month-to-month,1
15813532,5,One year,0
15813590,6,One year,0
15813640,7,Two year,0
15813645,0,Month-to-month,1
15813659,7,Two year,0
15813660,2,Month-to-month,1
15813681,2,Month-to-month,1
15813697,2,Month-to-month,1
15813718,4,One year,0
15813741,6,One year,1
15813844,8,Two year,1
15813850,7,Two year,1
15813862,7,Two year,1
15813871,2,Month-to-month,0
15813894,9,Two year,0
15813911,5,One year,0
15813916,1,Month-to-month,1
15813917,9,Two year,0
15813946,1,Month-to-month,0
15813974,3,One year,0
15814004,2,Month-to-month,1
15814022,9,Two year,0
15814032,1,Month-to-month,0
15814033,1,Month-to-month,0
15814035,9,Two year,1
15814040,1,Month-to-month,1
15814092,2,Month-to-month,1
15814116,7,Two year,0
15814209,1,Month-to-month,0
15814236,1,Month-to-month,1
15814237,3,One year,1
15814267,6,One year,1
15814268,5,One year,0
15814275,6,One year,1
15814331,7,Two year,0
15814405,9,Two year,1
15814430,9,Two year,0
15814465,1,Month-to-month,1
15814468,1,Month-to-month,1
15814519,7,Two year,0
15814536,2,Month-to-month,0
15814553,5,One year,1
15814664,2,Month-to-month,0
15814675,8,Two year,0
